"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","attn","commit","Q111_1","Q111_2","Q111_3","Q111_4","Q113_1","Q113_2","Q113_3","Q113_4","Q115_1","Q115_2","Q115_3","Q115_4","Q84","Q86","Q88","Q90","Q88.1","Q89","Q90.1","Q91","Q93","Q94","Q95","Q96","police_att","police_impt","assault_att","assault_impt","gender","gender_4_TEXT","age","political","condition","topic","statement_attitude","FL_6_DO","FL_81_DO","FL_46_DO","FL_86_DO","text","textID","agree1_disagree0","seedtext","text_wdct","sentiment","followed","own_attitude","text_agree","receptive","issue","issue_pos","issue_agree","issue_extrem","write.time"
"2019-04-10 18:43:33","2019-04-10 20:04:31",0,"73.133.16.146",100,4857,1,"2019-04-10 20:04:32","R_Rsg27BbvbGT1QOd",NA,NA,NA,NA,39.364501953125,-76.6069030761719,"anonymous","EN",21,"I will answer each question with at least three full sentences",1,1,1,2,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,"-99",29,2,"manipulated","sexual_assault",1,"FL_60","FL_83","","SexualAssault_Agree_Statement_3(part_id=344)","I think that it is also important that a victim feels safe, but I think that it would not be legally correct to immediately judge someone without evidence.
I can see how it is concerning to think that a predator is still on campus, and I wonder if there is a way to make sure that a person is guilty before changing their lives forever.
Would you feel okay with removing a person that you only thought could be 70% guilty and not 100%?","saPro3",1,"The reason why I think they should immediately be removed from campus to protect the victim's well being is because statistics back up that false sexual assault reports rarely exist. It is much more easy to just believe the victim instead of the alleged abuser. This is important because we want the victim to feel safe while they are trying to recover and continue on with their education. If you don't do this it'll send a message that you're okay with it. That's not what we should do.",82,2,1,0,0,1,"sa",3,0,1,306.378
"2019-04-10 19:50:02","2019-04-10 20:05:12",0,"73.31.46.102",100,910,1,"2019-04-10 20:05:13","R_1jZoUevphssfDZM",NA,NA,NA,NA,38.7153015136719,-77.74169921875,"anonymous","EN",21,"""I will answer each question with at least three full sentences""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,NA,NA,NA,NA,3,3,2,2,NA,NA,7,4,2,"-99",40,1,"not_manipulated","sexual_assault",1,"FL_61","FL_83","","SexualAssault_Agree_Statement_1(part_id=4)","I fully agree with everything you said, if the perpetrator was still on campus, then he could attack either the same victim, or try another victim. I think that they should completely be fully removed from campus, and actions be taking to not allow that student back.. ","saPro1",1,"The victim could feel more fear from having the alleged perpetrator near them on the same campus in the same area as them. Having the perpetrator removed would be beneficial to those around campus and allow for investigation to increase. There would be more safety initiated if the perpetrator was removed to protect the campus. There would be less victims by the same perpetrator if they were removed.",47,-1,1,1,1,0,"sa",7,1,3,260.861
"2019-04-10 19:55:13","2019-04-10 20:06:18",0,"67.106.85.67",100,664,1,"2019-04-10 20:06:18","R_1iboU5ToRrdaEOv",NA,NA,NA,NA,38.5245971679688,-90.3046035766602,"anonymous","EN",21,"I will answer each question with at least three full sentences.",1,1,1,2,NA,NA,NA,NA,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,1,"-99",20,2,"manipulated","police",1,"FL_60","FL_82","Police_Agree_Statement_4(datset_id54/p_id60/session2)","","I do agree that cell phones have made it more likely for police to be captured committing these acts. However we still have a problem. The police should not be profiling people based on their race. Police should ideally work only on facts, not on emotion. Unfortunately there have been many cases where this isn’t the case. For example consider George Zimmerman. I feel that cell phones are actually a good thing, because they empower the public to report these incidents. Keep in kind that the cops are servants of the public - not the other way around. ","blmPro4",1,"I believe that the media serves as one of the number one factors in why the confrontations are overblown. 10 years ago we did not have social media. Every incident that happened couldn't be recorded and posted to the internet immediately. I believe that we had the same types of issues going on the public just didn't have as much instant access to the information and to see videos of the actual footage. Everyone walks around with a cell phone with a camera attached to them. They can video anything and people do. Events are on social media within seconds of when they occur. Police have to defend their actions much more today because of the sensitivity from social media.",98,2,1,0,0,1,"blm",2,0,2,227.935
"2019-04-10 19:47:39","2019-04-10 20:07:36",0,"107.77.194.168",100,1197,1,"2019-04-10 20:07:52","R_2ATOoCJV3Le1g9h",NA,NA,NA,NA,42.4651947021484,-83.3712997436523,"anonymous","EN",21,"I will answer each question with at least three full sentences",1,1,1,2,NA,NA,NA,NA,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,NA,NA,1,"-99",25,4,"manipulated","police",0,"FL_60","FL_82","Police_Disagree_Statement_4(dataset_id3/p_id25/session1)","","You brought up very valid points. Educating people about potential issues is really a way to show the public what is wrong from right, let everyone know that there is a problem going on and need to be addressed. But I also believe in a more diplomatic way to resolve it, a more peaceful way to get the voices heard, It is likely not going to change in a night to morning time frame, but voicing opinions like yours about educating others about these issues that in fact does exist, eventually help to get a solution.","blmAnti4",0,"I disagree with this statement for a few reasons. The public reaction has had the benefit of forcing the issues of police misconduct which generations of Americans have experienced with no justice or protection to the forefront of public policy in the country.  Without public pressure and a serious acknowedgement of unqeual protection under the law , these crimes against minority communities would continue to be swept under the rug. Also, if the situations were not broadcast in everyone's living rooms, the general majority public who many times have no experience with these injustices, nor knowlege of how  injustice anywhere is a threat to justice everywhere will feel like they dont have a vested interest in developing solutions to the core issues that cause crime (i.e. lack of economic development, race, community distrust etc). If the instances of police brutality and incarceration were being perpetuated on the majority class there would be no end to the public confrontation.",96,0,1,1,0,1,"blm",7,1,3,742.537
"2019-04-10 19:59:11","2019-04-10 20:07:44",0,"97.127.57.226",100,513,1,"2019-04-10 20:07:53","R_BQYynPLddpfyvyF",NA,NA,NA,NA,44.9752044677734,-93.2611999511719,"anonymous","EN",21,"I will answer each question with at least three full sentences",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,NA,NA,NA,2,1,3,1,NA,NA,NA,2,4,1,"-99",35,2,"not_manipulated","sexual_assault",0,"FL_61","FL_83","","SexualAssault_Disagree_Statement_2(part_id=131)","I very much agree with the post above. Anyone could then start making wild accusations and getting possibly innocent people removed from campus. This would cause chaos and presume guilt until proven innocent.","saAnti2",0,"To immediately remove someone who has been accused of a crime is against their rights. You cannot place judgement until proof is given, an accusation alone is not enough and is unfair to all involved. It would be better for the accuser to remove themselves until it is proven to be true. If someone is accused of assault and then forcibly removed, and after that they are proven innocent, they definitely have a case to sue against the establishment. ",33,-3,1,0,1,0,"sa",2,0,2,232.531
"2019-04-10 20:02:29","2019-04-10 20:09:00",0,"99.189.237.34",100,390,1,"2019-04-10 20:09:01","R_1j9XfozHzHn5va2",NA,NA,NA,NA,37.9544982910156,-121.975898742676,"anonymous","EN",21,"I will answer each question with at least three full sentences",1,1,1,2,NA,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,NA,NA,1,"-99",39,6,"manipulated","police",0,"FL_60","FL_82","Police_Disgree_Statement_5(dataset_id115/p_id70/session4)","","Yes, I agree with your statement.  Freedom and security are at the core concept of America.  We need to be respectful of each other and value human life regardless of the circumstances.","blmAnti5",0,"I value human life and feel there is a right to dignity - to be able to live without fear of unreasonable search and seizure. Recent fatal interactions between police and citizens have shown a proclivity to self protection rather than preservation of all human life",32,2,1,1,0,1,"blm",6,1,2,134.479
"2019-04-10 19:52:53","2019-04-10 20:10:21",0,"104.188.18.67",100,1047,1,"2019-04-10 20:10:21","R_2YJnl7kY3XwgXer",NA,NA,NA,NA,33.1605072021484,-117.097801208496,"anonymous","EN",21,"I will answer each question with at least three full sentences",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,2,NA,2,3,1,3,NA,NA,NA,1,1,2,"-99",200,7,"not_manipulated","sexual_assault",0,"FL_61","FL_83","","SexualAssault_Disagree_Statement_1(part_id=157)","OK so I did one whole 10 MINUTE survey and the program kicked me out at the end and said YOU DO NOT MEET REQUIREMENTS even though in the beginning I met them apparently. I just wasted 10 minutes and you found a way to not even get me paid. I did write 3 sentences as required so I did my part diligently. I will report you to MTurk. I did not expect this from Harvard of all places. ","saAnti1",0,"The process includes a thorough investigation before any kind of restraint or arrest of a person. This society's legal process has a basic tenet of innocent until [proven guilty. The college must treat everyone fairly and react strongly only when there is good cause to do so. To immediately act is to assume the accusation is true. The accuser could have a grudge against the accused and just made it up or maybe a past wrong by the accused against wasn't righted and the accuser did it out of spite. We need to be logical, not driven by emotions, gather evidence and listen to all sides, then decide on a course of action.",76,0,1,0,1,0,"sa",1,0,3,178.263
"2019-04-10 19:52:05","2019-04-10 20:10:54",0,"73.171.210.241",100,1129,1,"2019-04-10 20:10:55","R_3qxMDd96HFZ0QQ8",NA,NA,NA,NA,30.2801055908203,-81.4164962768555,"anonymous","EN",21,"I will answer each question with at least three full sentences. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,NA,NA,NA,2,1,3,1,NA,3,3,NA,NA,2,"-99",31,3,"not_manipulated","police",1,"FL_61","FL_82","Police_Agree_Statement_3(dataset_id73/p_id37/session3)","","I tend to agree with this statement to an extent. Obviously the number of negative, violent interactions between police and civilians is extremely small. I also don't agree with how some people do react to these situations, but I do feel that this is a problem. Police do tend to react worse to minorities than to white people. A white person can often resist arrest without much worry, whereas a minorities are sometimes shot for things like entering their own apartments or reaching for their wallets. I feel like police should be evaluated on their prejudices prior to joining the force to help prevent these racial issues. ","blmPro3",1,"I completely agree with this statement.  There is an estimated 400,000 police contacts each day with people in the United States.  The narrative you see in the media and pushed by certain groups would make you think that a large number of these contacts are adversarial up to include a high number of violence from the police towards the public.  This is simply not true.  Think about how many times you have seen officers acting inappropriately on the news.  Compare that to 400,000 each day.  The numbers just dont support this narrative.  Like in any profession you have some police officers that should not be police officers and sometimes they act like criminals.",108,-5,1,0,0,0,"blm",3,0,1,400.606
"2019-04-10 20:03:28","2019-04-10 20:12:09",0,"65.78.71.195",100,521,1,"2019-04-10 20:12:10","R_2bNz1t3j6f2flZU",NA,NA,NA,NA,40.6567993164062,-75.3911972045898,"anonymous","EN",21,"I will answer each question with at least three full sentences",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,2,NA,NA,NA,NA,1,3,1,1,2,3,NA,NA,2,"-99",45,4,"not_manipulated","police",0,"FL_61","FL_82","Police_Disagree_Statement_4(dataset_id3/p_id25/session1)","","I agree with you on several points, that police misconduct against minorities would go unnoticed if not for the public's attention to it.  I would further say that social media can be bad for some things, but when it comes to publicly airing injustices, it does do a lot to further righting the wrongs that exist.  Being a part of the majority class, I would like to state that there are many members of the majority that see what injustices are being imposed on minorities and care about change happening for the minorities, and that this is an important point that some do not see.  I would even go so far as to say that assuming an individual from the majority class does not see what injustices exist in America against minorities is a form of prejudice, as well.     ","blmAnti4",0,"I disagree with this statement for a few reasons. The public reaction has had the benefit of forcing the issues of police misconduct which generations of Americans have experienced with no justice or protection to the forefront of public policy in the country.  Without public pressure and a serious acknowedgement of unqeual protection under the law , these crimes against minority communities would continue to be swept under the rug. Also, if the situations were not broadcast in everyone's living rooms, the general majority public who many times have no experience with these injustices, nor knowlege of how  injustice anywhere is a threat to justice everywhere will feel like they dont have a vested interest in developing solutions to the core issues that cause crime (i.e. lack of economic development, race, community distrust etc). If the instances of police brutality and incarceration were being perpetuated on the majority class there would be no end to the public confrontation.",140,-3,1,0,1,0,"blm",2,0,2,266.61
"2019-04-10 20:00:38","2019-04-10 20:13:47",0,"73.90.76.132",100,788,1,"2019-04-10 20:13:47","R_1db21Lj19lUibou",NA,NA,NA,NA,36.2682037353516,-119.81729888916,"anonymous","EN",21,"""I will answer each question with at least three full sentences""
",1,1,1,2,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,NA,NA,1,"-99",29,3,"manipulated","police",1,"FL_60","FL_82","Police_Agree_Statement_5(dataset_id21/p_id31/session1)","","Should anyone who is completely innocent be the subject of a shooting fatality.  If the police are doing everything right, which I believe most do, why are so many innocent people dying.  I appreciate that this doesn't happen that often but should it happen at all?","blmPro5",1,"While there have been some outright excessive force issues, some unfortunately resulting in the death of minorities at the hands of police, I feel that social media has contributed to the problem by repeatedly replaying these incidents while doing nothing to improve dialogue and truly analyze the data on police use of excessive force against minorities.",47,1,1,0,0,1,"blm",3,0,1,239.119
"2019-04-10 20:02:57","2019-04-10 20:17:37",0,"66.91.5.58",100,879,1,"2019-04-10 20:17:37","R_2e2vjlCiezwR6R6",NA,NA,NA,NA,19.7059936523438,-155.092803955078,"anonymous","EN",21,"I will answer each question with at least three full sentences",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,NA,3,NA,NA,1,NA,1,1,NA,NA,5,4,1,"-99",29,4,"not_manipulated","sexual_assault",1,"FL_61","FL_83","","SexualAssault_Agree_Statement_5(part_id=300)","I agree with you on this matter. If someone goes out of their way to accuse someone of something as serious as this, most times they are telling the truth and having the alleged perpetrator roaming around campus would be unfair to the victim. If the accused was found to be innocent we would need to find a way to make sure they have not been wrongfully harmed through the stress of being accused so there is a bit of a problem there but the victims safety should be put first.","saPro5",1,"The alleged perpetrator should be immediately removed from campus, though not necessarily immediately expelled without due process.  The removal is for the mental and physical safety of the victim, which is the most important thing.  It shows that the school supports the victim and that sexual violence will not be tolerated.  At that point, the school and police authorities can begin their investigation, but the victim can feel safer that he or she won't run into that person in class or in other school buildings.  The vast, vast majority of alleged victims are telling the truth.  There are always exceptions, but these are few and far between.  We must believe victims and must assume that they are telling the truth, so immediate removal of the accused is certainly necessary, for the safety of the accuser as well as other women on campus.  If an investigation concludes that the assault did not happen, the appropriate corrections can be made at that time.  But it is important to err on the side of caution and protecting victims. ",91,-4,1,1,1,0,"sa",5,1,1,363.123
"2019-04-10 20:05:30","2019-04-10 20:19:29",0,"66.87.138.141",100,838,1,"2019-04-10 20:19:29","R_32WtpbLoK3fGTCx",NA,NA,NA,NA,47.6858978271484,-122.29940032959,"anonymous","EN",21,"I will answer each question with at least three full sentences",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,NA,NA,NA,2,1,3,1,NA,NA,NA,6,5,2,"-99",39,2,"not_manipulated","sexual_assault",0,"FL_61","FL_83","","SexualAssault_Disagree_Statement_1(part_id=157)","I think there should be proper legal follow through. Do an investigation. Keep all parties separated and provide support for both parties. Do not make quick judgments until you have accurate proof. Too many cases are built off emotion or the color of one's skin or background. ","saAnti1",0,"The process includes a thorough investigation before any kind of restraint or arrest of a person. This society's legal process has a basic tenet of innocent until [proven guilty. The college must treat everyone fairly and react strongly only when there is good cause to do so. To immediately act is to assume the accusation is true. The accuser could have a grudge against the accused and just made it up or maybe a past wrong by the accused against wasn't righted and the accuser did it out of spite. We need to be logical, not driven by emotions, gather evidence and listen to all sides, then decide on a course of action.",48,3,1,1,0,0,"sa",6,1,2,139.401
"2019-04-10 20:10:16","2019-04-10 20:19:55",0,"76.248.89.236",100,579,1,"2019-04-10 20:19:55","R_2CUjGUrrwQrqAK2",NA,NA,NA,NA,41.4136047363281,-81.9030990600586,"anonymous","EN",21,"I will answer each question with at least three full sentences.",1,1,1,2,NA,NA,NA,NA,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,NA,NA,2,"-99",36,5,"manipulated","police",1,"FL_60","FL_82","Police_Agree_Statement_3(dataset_id73/p_id37/session3)","","I completely understand your perspective. Although I have no idea if the numbers you stated are completely accurate, it makes sense that there are a high number of police interactions each day, yet we are only alerted to the very few negative ones. I would also add that many times the public is not made aware of all the events leading up to the supposed violent offences by police officers.","blmPro3",1,"I completely agree with this statement.  There is an estimated 400,000 police contacts each day with people in the United States.  The narrative you see in the media and pushed by certain groups would make you think that a large number of these contacts are adversarial up to include a high number of violence from the police towards the public.  This is simply not true.  Think about how many times you have seen officers acting inappropriately on the news.  Compare that to 400,000 each day.  The numbers just dont support this narrative.  Like in any profession you have some police officers that should not be police officers and sometimes they act like criminals.",70,0,1,1,1,1,"blm",5,1,1,229.907
"2019-04-10 20:14:40","2019-04-10 20:24:03",0,"172.73.40.141",100,563,1,"2019-04-10 20:24:04","R_27DPr3sSId4q1wq",NA,NA,NA,NA,35.3193054199219,-80.7455978393555,"anonymous","EN",21,"I will answer each question with at least three full sentences. ",2,2,2,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,NA,NA,1,"-99",40,2,"manipulated","police",1,"FL_60","FL_82","Police_Agree_Statement_4(datset_id54/p_id60/session2)","","I would say that it is true that social media has changed the way events and situations are being reported to the general population. However, I would say that the level of public reaction to these incidents illustrates the importance of social media's impact on combatting social ignorance. 

I agree with your statement about the ""instant access"" that social media provides the world with immediate information and footage of events. But again, the level of reaction is proportionate to public ignorance to actual social issues that have been occurring quietly, in a world before social media. ","blmPro4",1,"I believe that the media serves as one of the number one factors in why the confrontations are overblown. 10 years ago we did not have social media. Every incident that happened couldn't be recorded and posted to the internet immediately. I believe that we had the same types of issues going on the public just didn't have as much instant access to the information and to see videos of the actual footage. Everyone walks around with a cell phone with a camera attached to them. They can video anything and people do. Events are on social media within seconds of when they occur. Police have to defend their actions much more today because of the sensitivity from social media.",97,-3,1,0,0,1,"blm",1,0,3,402.554
"2019-04-10 20:19:50","2019-04-10 20:26:39",0,"67.1.108.127",100,409,1,"2019-04-10 20:26:40","R_2zpYA35p7yVvnj8",NA,NA,NA,NA,32.2973937988281,-110.840400695801,"anonymous","EN",21,"I will answer each question with at least three full sentences",1,1,1,2,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,"-99",48,7,"manipulated","sexual_assault",1,"FL_60","FL_83","","SexualAssault_Agree_Statement_1(part_id=4)","I understand your viewpoint and I see many virtues to what you are saying. The policy that you suggest would do a great deal to safeguarding the alleged victim's psychological and physical well-being, as well as protecting the student body at large. Nobody should have to live in fear on a college campus, and this policy would help ensure that they aren't forced to.","saPro1",1,"The victim could feel more fear from having the alleged perpetrator near them on the same campus in the same area as them. Having the perpetrator removed would be beneficial to those around campus and allow for investigation to increase. There would be more safety initiated if the perpetrator was removed to protect the campus. There would be less victims by the same perpetrator if they were removed.",67,2,1,0,0,1,"sa",2,0,2,134.081
"2019-04-10 20:12:40","2019-04-10 20:27:27",0,"172.115.105.163",100,887,1,"2019-04-10 20:27:27","R_2e8eTIeduk0UKno",NA,NA,NA,NA,34.0281982421875,-117.037200927734,"anonymous","EN",21,"""I will answer each question with at least three full sentences""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,NA,NA,NA,3,1,3,1,2,NA,NA,7,4,2,"-99",66,3,"not_manipulated","sexual_assault",1,"FL_61","FL_83","","SexualAssault_Agree_Statement_3(part_id=344)","The problem with removing the accused immediately from campus is that you are violating the great precept of the American justice system - you are innocent until proven guilty.  Nowadays, they are cases where a woman is mentally upset and takes out her rage by falsely accusing a man.  Although I sympathize with the victim, if a man is falsely accused and instantly removed from campus, he may never regain his innocent reputation.","saPro3",1,"The reason why I think they should immediately be removed from campus to protect the victim's well being is because statistics back up that false sexual assault reports rarely exist. It is much more easy to just believe the victim instead of the alleged abuser. This is important because we want the victim to feel safe while they are trying to recover and continue on with their education. If you don't do this it'll send a message that you're okay with it. That's not what we should do.",72,-3,1,1,1,0,"sa",7,1,3,334.845
"2019-04-10 20:16:49","2019-04-10 20:29:31",0,"74.139.62.12",100,762,1,"2019-04-10 20:29:32","R_3oSkelHrVOIey8A",NA,NA,NA,NA,38.9924011230469,-84.6462020874023,"anonymous","EN",21,"I will answer each question with at least three full sentences",1,1,1,2,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,4,"Non-binary",27,1,"manipulated","police",1,"FL_60","FL_82","Police_Agree_Statement_1(dataset_id4/p_id28/session1)","","What leads you to believe these are isolated incidents? I agree that many news organizations tend to over-focus on single stories and sensationalizes them. But, precisely because news media tends to over-focus on single stories means they also tend to not report many other, similar stories that aren't as easy to sensationalize. With that said, where do you think people should get their information instead?","blmPro1",1,"I believe that the media plays a major role in blowing these issues out of proportion.  It is easy to take isolated incidents and exploitt them to try and demonstrate profiling or misconduct.  I believe the public reaction is a residue of misinformation or ignorance.  Also- it largly depends on your point of view and your personal experience.",68,1,1,0,0,1,"blm",2,0,2,292.146
"2019-04-10 20:12:32","2019-04-10 20:36:43",0,"173.73.116.159",100,1450,1,"2019-04-10 20:36:43","R_2VkzyQacwqiUcXB",NA,NA,NA,NA,38.8865051269531,-77.0911026000977,"anonymous","EN",21,"I will answer each question with at least three full sentences",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,NA,NA,NA,3,1,3,1,2,6,2,NA,NA,1,"-99",32,5,"not_manipulated","police",1,"FL_61","FL_82","Police_Agree_Statement_2(dataset_id63/p_id44/session2)","","I completely agree with what you're saying. Certain communities get very upset with any negative action from law enforcement officers. Police officers have a very tough job and are used to dealing with criminals and other people lieing to them. I don't think the officers should immediately start shooting anyone resisting arrest at all but I do think that often people have to look at the full situation that went on and not just the fact that an officer shot at what turns out to be an unarmed person. Most of the time that unarmed person did something to provoke the situation.","blmPro2",1,"Yes it has been overblown.  The media has portrayed these incidents to be much more common than they actually are, which has fueled the public reaction to be greater than necessary.  The public reaction has largely overlooked the fact that the majority of these incidents have been started with a suspect resisting a lawful arrest.  It has focused almost exclusively on the officer's actions and ignored the fact that nothing detrimental would have occurred had the suspect complied with the officer's orders.  There has also been rioting and destruction by some in the public that has not accomplished anything positive.  Another overreaction is in the public's call for an immediate termination or filing of criminal charges against an officer when there has not been adequate time to conduct a thorough investigation of the officer's actions.",104,-2,1,1,1,0,"blm",6,1,2,134.41
"2019-04-10 19:44:50","2019-04-10 20:52:08",0,"68.116.250.121",100,4038,1,"2019-04-10 20:52:09","R_3jeXPFKfWHQyS06",NA,NA,NA,NA,32.69140625,-97.2675018310547,"anonymous","EN",21,"I will answer each question with at least three full sentences",1,1,1,2,NA,NA,NA,NA,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,NA,NA,1,"-99",34,6,"manipulated","police",0,"FL_60","FL_82","Police_Disagree_Statement_2(dataset_id84/p_id38/session3)","","Although I agree one innocent death is too many, you have to understand that police officers positions are highly stressful and many times they are doing what they have been trained to do. Also, most minorities are killed by minority officers so to say racial divide is the reason minorities are killed is unreasonable.","blmAnti2",0,"There have been several instances caught on tape where innocent minorities have been shot and killed. Many police carry their on biases to work with them, like many of us. The difference is that they are armed with guns and the right to shoot to kill. There are instances when the police in question have had work histories that are questionable. Infractions of rules, overstepping authority and so forth. Typically those who say it is overblown are not minorities or if they are they are minorities who themselves are police. There seems to be an understanding that it is not an issue because we have not reach an epic number. Isn't one innocent person killed too much?",54,-5,1,1,0,1,"blm",5,1,1,577.203
"2019-04-10 13:56:35","2019-04-10 14:31:56",0,"173.16.3.220",99,2121,0,"2019-04-11 17:57:34","R_3IS7zetpQjpbShu",NA,NA,NA,NA,NA,NA,"anonymous","EN",21,"I will answer each question with at least three full sentences",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,1,NA,NA,1,NA,3,1,1,1,4,NA,NA,1,"-99",31,6,"not_manipulated","police",1,"FL_61","FL_82","Police_Agree_Statement_2(dataset_id63/p_id44/session2)","","The police have many different ways to sub due a criminal. They do not need to use excessive force unless it is absolutely necessary. Police are equipped with more than just their guns. People right and act out to bring awareness to these situations. That is why the nfl kneels because of police brutality. ","blmPro2",1,"Yes it has been overblown.  The media has portrayed these incidents to be much more common than they actually are, which has fueled the public reaction to be greater than necessary.  The public reaction has largely overlooked the fact that the majority of these incidents have been started with a suspect resisting a lawful arrest.  It has focused almost exclusively on the officer's actions and ignored the fact that nothing detrimental would have occurred had the suspect complied with the officer's orders.  There has also been rioting and destruction by some in the public that has not accomplished anything positive.  Another overreaction is in the public's call for an immediate termination or filing of criminal charges against an officer when there has not been adequate time to conduct a thorough investigation of the officer's actions.",54,-2,1,0,0,0,"blm",1,0,3,137.026
"2019-04-10 13:58:57","2019-04-10 14:06:32",0,"184.59.72.244",99,454,0,"2019-04-11 17:57:35","R_1F8PH38F4pRofmd",NA,NA,NA,NA,NA,NA,"anonymous","EN",21,"I will answer each question with at least three full sentences",1,1,1,2,NA,NA,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,1,"-99",40,2,"manipulated","sexual_assault",0,"FL_60","FL_83","","SexualAssault_Disagree_Statement_3(part_id=72)","i agree with most of this opinion but, i would also advise that even without immediate proof the accused person should have some type of restraining order placed on them. this way they will still be able to go to class and if true the victim will not have to be around someone who has harmed them.","saAnti3",0,"Having someone immediately removed from a campus just because someone made an accusation against them is a little ridiculous. This type of precedent sets up mainly male students but could also set up female students as well to be in a position where they are in constant fear. This fear would come from knowing that if they say the wrong thing or act the wrong way they could be taken off campus without proof. Now if there is immediate proof then I completely agree that they should be kicked out, however without a good amount of evidence to prove something happened then I think kicking the students off campus should wait.",57,-1,1,1,0,1,"sa",5,1,1,200.279
"2019-04-10 14:02:00","2019-04-10 14:07:18",0,"63.117.148.117",99,317,0,"2019-04-11 17:57:35","R_3fdDTDmpgyXM5L2",NA,NA,NA,NA,NA,NA,"anonymous","EN",21,"I will answer each question with at least three full sentences",2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,NA,NA,1,"-99",32,6,"manipulated","police",1,"FL_60","FL_82","Police_Agree_Statement_4(datset_id54/p_id60/session2)","","Engaging conversation starter questions help you connect with the ... Who's the most interesting person you've met on your travels? ... If you were completely switch direction career-wise what would you be interested in doing?","blmPro4",1,"I believe that the media serves as one of the number one factors in why the confrontations are overblown. 10 years ago we did not have social media. Every incident that happened couldn't be recorded and posted to the internet immediately. I believe that we had the same types of issues going on the public just didn't have as much instant access to the information and to see videos of the actual footage. Everyone walks around with a cell phone with a camera attached to them. They can video anything and people do. Events are on social media within seconds of when they occur. Police have to defend their actions much more today because of the sensitivity from social media.",36,3,1,1,1,1,"blm",5,1,1,157.182
"2019-04-10 14:02:21","2019-04-10 14:12:45",0,"174.213.6.78",99,624,0,"2019-04-11 17:57:36","R_UVAIqc5HC4lR78J",NA,NA,NA,NA,NA,NA,"anonymous","EN",21,"I will answer each question with at least three full sentences",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,3,3,NA,3,NA,1,3,NA,NA,6,4,1,"-99",28,4,"not_manipulated","sexual_assault",0,"FL_61","FL_83","","SexualAssault_Disagree_Statement_2(part_id=131)","I actually agree with the person. Someone is innocent until he/she is proven guilty. It's ok to protect a possible victim, but ruining someone's life to do that without any proof is not acceptable.","saAnti2",0,"To immediately remove someone who has been accused of a crime is against their rights. You cannot place judgement until proof is given, an accusation alone is not enough and is unfair to all involved. It would be better for the accuser to remove themselves until it is proven to be true. If someone is accused of assault and then forcibly removed, and after that they are proven innocent, they definitely have a case to sue against the establishment. ",37,0,1,1,0,0,"sa",6,1,2,174.07
